STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,SNWD,SNOW,TMAX,TMIN,WT01,WT05,WT04,WT03
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20141229,18,229,53,-83,-161,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20141230,0,203,0,-161,-278,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20141231,0,203,0,-94,-267,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150101,0,203,0,-94,-206,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150102,0,178,0,-39,-172,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150103,51,305,152,-28,-150,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150104,10,279,30,-128,-172,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150105,8,229,0,44,-156,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150106,0,152,0,83,-11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150107,0,152,0,-11,-133,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150108,0,152,0,-28,-94,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150109,3,152,0,-78,-139,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150110,3,152,0,11,-111,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150111,38,178,38,11,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150112,3,178,8,0,-61,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150113,3,152,8,11,-56,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150114,0,178,0,6,-122,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150115,0,178,0,33,-106,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150116,0,152,0,61,-39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150117,0,152,0,83,-33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150118,3,102,0,94,-17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150119,3,102,3,39,-11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150120,5,102,5,28,-33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150121,5,102,5,17,-89,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150122,0,102,0,56,-106,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150123,0,102,0,83,-6,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150124,3,102,0,78,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150125,0,76,0,122,17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150126,0,76,0,133,-11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150127,0,51,0,128,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150128,0,25,0,94,22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150129,0,25,0,67,-67,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150130,0,25,0,72,-67,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150131,0,25,0,56,-72,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150201,0,25,0,-6,-122,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150202,0,25,0,67,-39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150203,0,25,0,61,22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150204,38,51,25,33,-78,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150205,0,25,0,128,-11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150206,0,0,0,156,50,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150207,0,0,0,144,72,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150208,0,0,0,128,50,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150209,3,0,0,128,28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150210,3,0,0,122,33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150211,8,0,0,117,-33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150212,0,0,0,139,0,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150213,0,0,0,144,6,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150214,0,0,0,144,6,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150215,5,0,5,144,-17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150216,10,0,0,33,-50,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150217,0,0,0,39,-78,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150218,0,0,0,139,-22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150219,0,0,0,128,-22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150220,15,0,0,50,-17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150221,41,51,41,39,-67,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150222,0,51,0,-50,-228,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150223,0,51,0,-17,-194,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150224,0,25,0,39,-117,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150225,5,25,5,33,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150226,8,25,8,-11,-139,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150227,0,25,0,-33,-161,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150228,5,25,5,-33,-122,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150301,0,0,0,-11,-156,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150302,0,0,0,39,-106,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150303,5,0,0,39,-150,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150304,0,0,0,-6,-172,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150305,0,0,0,78,-83,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150306,0,0,0,111,-44,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150307,0,0,0,111,-22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150308,0,0,0,111,-39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150309,0,0,0,133,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150310,0,0,0,161,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150311,0,-9999,-9999,167,17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150312,0,0,0,139,44,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150313,0,0,0,144,-44,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150314,0,0,0,194,22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150315,0,0,0,189,67,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150316,0,0,0,139,44,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150317,0,0,0,67,-22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150318,71,0,0,106,22,1,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150319,0,-9999,-9999,122,-22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150320,0,0,0,178,6,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150321,0,0,0,183,39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150322,5,-9999,-9999,150,-17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150323,0,0,0,144,39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150324,43,-9999,-9999,56,-22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150325,25,-9999,25,89,-11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150326,0,0,0,144,33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150327,0,0,0,206,11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150328,5,0,0,206,72,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150329,0,0,0,139,-33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150330,0,0,0,178,17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150331,0,0,0,222,56,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150401,58,0,0,200,-17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150402,10,0,0,39,-33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150403,0,0,0,78,-56,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150404,0,0,0,94,-11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150405,33,0,0,83,-17,1,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150406,30,0,30,28,-22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150407,36,0,36,83,-67,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150408,0,0,0,100,-33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150409,0,0,0,117,-22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150410,0,0,0,150,-11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150411,0,0,0,144,50,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150412,25,0,25,128,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150413,0,0,0,183,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150414,0,0,0,183,61,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150415,89,203,203,133,-33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150416,5,102,0,100,-67,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150417,0,0,0,156,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150418,0,0,0,161,0,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150419,0,0,0,100,-39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150420,0,0,0,144,-11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150421,0,0,0,183,11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150422,0,0,0,206,33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150423,64,0,0,206,44,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150424,5,0,0,161,33,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150425,150,0,0,122,-6,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150426,8,0,0,94,22,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150427,15,0,0,117,0,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150428,0,0,0,200,11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150429,0,0,0,250,50,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150430,15,0,0,239,44,-9999,-9999,-9999,1
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150501,0,0,0,211,17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150502,0,0,0,206,11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150503,0,0,0,206,50,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150504,0,0,0,211,67,-9999,-9999,-9999,1
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150505,0,0,0,222,83,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150506,0,0,0,139,44,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150507,30,0,0,133,11,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150508,3,0,0,61,28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150509,5,0,0,100,17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150510,0,0,0,117,-28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150511,0,0,0,172,0,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150512,18,0,0,183,44,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150513,79,0,0,189,61,1,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150514,13,0,0,194,56,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150515,0,0,0,128,78,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150516,132,0,0,128,39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150517,135,0,0,83,28,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150518,3,0,0,72,17,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150519,0,0,0,100,39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150520,0,0,0,128,50,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150521,0,0,0,183,67,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150522,5,0,0,178,50,-9999,-9999,-9999,1
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150523,84,0,0,183,83,-9999,-9999,-9999,1
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150524,28,0,0,139,72,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150525,13,0,0,172,39,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150526,30,0,0,200,78,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150527,20,0,0,189,83,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150528,84,0,0,139,78,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150529,38,0,0,178,72,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150530,76,0,0,194,89,-9999,-9999,-9999,1
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150531,5,0,0,233,78,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150601,3,0,0,261,117,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150602,30,0,0,250,56,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150603,48,0,0,217,61,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150604,5,0,0,211,83,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150605,5,0,0,-9999,94,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150606,0,0,0,-9999,78,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150607,0,0,0,250,122,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150608,0,0,0,283,128,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150609,0,0,0,306,128,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150610,0,0,0,306,128,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150611,0,0,0,272,100,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150612,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150613,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150614,0,0,0,233,83,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150615,0,0,0,183,100,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150616,10,0,0,-9999,67,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150617,8,0,0,244,100,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150618,0,0,0,250,128,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150619,5,0,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150620,3,0,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150621,0,0,0,250,89,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150622,13,0,0,250,72,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150623,0,0,0,261,106,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150624,0,0,0,267,111,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150625,0,0,0,272,128,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150626,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150627,0,0,0,344,-9999,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150628,0,0,0,344,161,-9999,-9999,-9999,-9999
GHCND:USC00241044,BOZEMAN MONTANA SU MT US,1497.5,45.6622,-111.0452,20150629,0,-9999,-9999,356,133,-9999,-9999,-9999,-9999
